,0,1,2,3,4,5,6,7,8,9,topic_id,topic_txt,topics,title,authors,keywords,abstracts,department,url,pub_date,x,y,clean title,authors abbrev
167,0.0,0.0,0.0,0.0,0.43906834721565247,0.0,0.0,0.43385282158851624,0.0,0.12238216400146484,4,model; energy; water; rate; drug; datum; base; material; find; increase,Topic: 4,Kinder and Less Just: A Critical Analysis of Modern Gleaning Organizations and Their Place in Food Recovery Discourse,Anna Clare Gorman,"Sociology, History, Food Sciences, Food charity, Food recovery, Food waste, Gleaning, Health, San Francisco Bay Area","The practice of gleaning began as a way for the poor to provide sustenance for themselves and their families. Changes in societal ideas about private property as well as a shift toward a neoliberal style of governance have caused gleaning to become what it is today: a practice primarily undertaken by charitable organizations, nonprofits, and church groups who then donate their bounty to local food banks, providing fresh produce to the food insecure. In modern society, gleaning is often held up as a single solution to the problems of food insecurity, poor nutrition, and food waste. This thesis complicates that discourse by analyzing the websites of five different San Francisco Bay Area gleaning groups to investigate how they present themselves as fitting into the larger conversation surrounding food charity, health, and food waste. This thesis uses qualitative and quantitative textual analysis to show how the language used on each organization’s website illustrates the organization’s relationship with those three values. Each organization presents itself as fitting into contemporary food recovery discourse in a different way: one focuses primarily on community building; one is looking to expand its model as far as possible; one seeks to be a solution to poor nutrition, food insecurity, and food waste in its community; one provides myriad resources to anyone looking; and one actively embraces the food insecure. The differences among these organizations show the one-dimensionality of the current discourse surrounding gleaning as a single solution to food insecurity, poor nutrition, and food waste. While gleaning can, and does, have value, its focus on the individual’s role in solving food insecurity, poor nutrition, and food waste, as well as its inability to provide long-term solutions, complicates its role in contemporary food recovery.",Other,https://scholarlycommons.pacific.edu/cgi/viewcontent.cgi?article=4612&context=uop_etds,2019,-3.7407975,-3.0865183,Kinder and Less Just A Critical Analysis of Modern Gleaning Organizations and Their Place in Food Recovery Discourse,"Gorman, A."
168,0.0,0.0,0.2454436719417572,0.0,0.0,0.0,0.2177990972995758,0.0,0.5325025916099548,0.0,8,physical; level; activity; specie; female; increase; male; stress; suggest; current,Topic: 8,"Characterization of the blood-feeding patterns of Culex quinquefasciatus in San Bernadino County, California",Aelish Ann Guinn,"Biology, California, Culex quinquefasciatus, Mosquitoes, San Bernardino County, West Nile virus","Culex quinquefasciatus has been identified as one of the most prominent vectors of West Nile virus (WNV) in Southern California. WNV is a zoonotic disease that is endemic in North America and is known to primarily cause flu-like symptoms in humans, and in rare cases, life-threatening conditions. The goal of this study was to identify which animal species are most frequently fed upon by these mosquitoes in this region. To examine the relationship between blood-feeding patterns and West Nile virus activity in San Bernardino County, the feeding patterns of Cx. quinquefasciatus are determined in a variety of habitat types, which was the primary focus of this study. Furthermore, potential shifts in seasonal blood-feeding patterns of this population of Cx. quinquefasciatus towards increased mammalian feeding was examined. The WNV activity in the county during 2011 was also analyzed. Over 740 Cx. quinquefasciatus samples were collected by West Valley Mosquito and Vector Control District in San Bernardino County during 2011 from 34 different sites. DNA from the bloodmeals was extracted and purified, and a 658-base pair region of DNA located in the mitochondrial gene cytochrome c-oxidase I (COI) was amplified. This was followed by DNA sequencing of the PCR product, and identification of the individual sequences using the Bar Code of Life Data Systems. A total of 683 bloodmeals were successfully identified. These bloodmeals belong to 29 vertebrate species across four different habitats. It was found that species richness was not significantly different between habitats, even though the sample sizes for each habitat varied. Across habitats, the highest percentage of avian bloodmeals were taken from House Sparrows and House Finches. Bloodmeals were identified from five mammalian species which included Humans. A seasonal shift towards increased mammalian bloodmeal prevalence was observed in urban habitats. It was found that WNV activity during 2011 in San Bernardino County was relatively low when compared to the following six years.",Biological Sciences,https://scholarlycommons.pacific.edu/cgi/viewcontent.cgi?article=4613&context=uop_etds,2019,-4.9442964,-15.150659,"Characterization of the blood-feeding patterns of Culex quinquefasciatus in San Bernadino County, California","Guinn, A."
169,0.0,0.0,0.0,0.0,0.619920551776886,0.37364116311073303,0.0,0.0,0.0,0.0,4,model; energy; water; rate; drug; datum; base; material; find; increase,Topic: 4,"Strong Side, Weak Side: Goal Generating Tactics in NCAA Men's Water Polo",Joey Gullikson,"Sports management, Pedagogy, Statistics, analytics, coaching, NCAA, sport, statistics, waterpolo","In the game of water polo, it is generally accepted that the shooting position of the offensive player and the tactic employed are both important in generating goals. Despite their importance, little is known about the relationship between shooting position and offensive tactics and their impact on the probability of goal scoring. In this research, a sequence of hierarchical mixed logistic regression models is applied to a unique data set from 2016 and 2017 NCAA men’s water polo seasons to analyze the relationship between goal generating tactics and different shooting positions. The primary result reveals that the closer a player is the “midline” of the pool and the closer a player is to the goal, the higher the percentage of scoring by offensive tactic. Furthermore, statistically significant relationships reveal (i) direct shots are better than perimeter shots, (ii) left-handed shooters are more efficient at scoring goals that right-handed shooters, and (iii) counterattack opportunities are better than power plays (player advantage). Understanding the best goal-scoring positions in the pool for each offensive tactic will assist coaches and players in devising more successful offensive and defensive strategies.",Health and Sport Sciences,https://scholarlycommons.pacific.edu/cgi/viewcontent.cgi?article=4614&context=uop_etds,2019,-5.843104,-2.031587,"Strong Side, Weak Side Goal Generating Tactics in NCAA Men's Water Polo","Gullikson, J."
170,0.0,0.0,0.0,0.0,0.0,0.08188947290182114,0.0,0.0,0.0,0.9115583300590515,9,school; teacher; education; student; practice; program; american; support; educational; explore,Topic: 9,"The Associations Between the Perception of Helpfulness of Teacher Induction Programs, Teacher Self-Efficacy, and Anticipated First-Year Teacher Retention in Shanghai Public Primary Schools",Xiaotian Han,"First-year teachers, Teacher induction programs, Teacher retention, Teacher self-efficacy, Educational evaluation, Teacher education","The purpose of the study was to: (a) determine to what extent the formalized teacher induction programs (TIPs) in Shanghai are perceived to be helpful for first-year public primary school teachers; (b) measure teacher self-efficacy and anticipated job retention of first-year teachers in Shanghai public primary schools; and (c) examine the degree to which these perceptions of helpfulness, teacher self-efficacy, and anticipated job retention are associated. In this study, retention is defined as remaining in a public primary school in Shanghai. Shanghai TIPs are one-year long, mandatory programs for first-year teachers in Shanghai public primary schools. The conceptual framework of TIPs includes four main components (orientation, mentoring, professional development, and teacher evaluations) as found in Horn, Sterling, and Subhan’s (2002) high-quality teacher induction program component model.",Education,https://scholarlycommons.pacific.edu/cgi/viewcontent.cgi?article=4615&context=uop_etds,2019,19.33557,11.04884,"The Associations Between the Perception of Helpfulness of Teacher Induction Programs, Teacher Self-Efficacy, and Anticipated First-Year Teacher Retention in Shanghai Public Primary Schools","Han, X."
171,0.0,0.0,0.24379268288612366,0.1943952441215515,0.0,0.0,0.0,0.26026949286460876,0.0,0.2969241142272949,9,school; teacher; education; student; practice; program; american; support; educational; explore,Topic: 9,Oral Health Care: An Autoethnography Reflecting on Dentistry's Collective Neglect and Changes in Professional Education Resulting in the Dental Hygienist Being the Prevention-focused Primary Oral Health Care Provider,Maureen Patricia McWeeney Harrington,"Dentistry, Health education, dental hygiene, health disparities, health education, oral health","Many factors influence poor oral health among disadvantaged populations including socioeconomic circumstances, knowledge of disease prevention strategies and ability to implement those strategies, public policies, insurance status, insurance policies, dental providers and other challenges to accessing dental care. Often these issues converge and result in early disadvantages to achieving good oral health (Horton & Barker, 2010). Addressing even some of the factors that contribute to poor oral health may provide ways to change the dental health status of historically underserved populations. The purpose of this research is to explore my role as a practitioner and researcher in the creation of a hygienist-based, community-site located, teledentistry supported system of dental care for underserved populations and the intersection of my experiences with cultural, societal and educational occurrences. This autoethnography examined my own experiences and also explored the experiences of a small sample of others who participated in onsite dental care systems utilizing hygienists as the prevention-focused primary care provider.",Education,https://scholarlycommons.pacific.edu/cgi/viewcontent.cgi?article=4633&context=uop_etds,2019,8.088905,9.964511,Oral Health Care An Autoethnography Reflecting on Dentistry's Collective Neglect and Changes in Professional Education Resulting in the Dental Hygienist Being the Prevention-focused Primary Oral Health Care Provider,"Harrington, M."
172,0.0,0.0,0.0,0.8199962973594666,0.0,0.1734617054462433,0.0,0.0,0.0,0.0,3,social; child; communication; self; relationship; behavior; medium; influence; family; development,Topic: 3,EFFECTS OF EYE TRACKING DURING INFANCY ON SOCIAL AMBIGUITY AND EMOTIONAL DISTRESS,Gabriela Hernandez,"early infancy, emotion regulation, Eye tracking, problem solving, Educational psychology, Psychology","The purpose of this study was to investigate the relationship between early eye tracking and later non-suicidal self-injury, and whether this relationship was negatively impacted by distress and impulsivity, and conversely alleviated by emotional regulation and problem solving abilities. Briggs-Gowan et al. (2001) found that young children with recurrent and comorbid externalizing and internalizing problems have the most impairment; they exhibit greater difficulty with emotional stability, and require greater utilization of mental health services. Little research has focused on the relationship between eye tracking in early infancy and suicidal self-injurious (NSSI) behavior in early childhood. Multiple regression analysis was used to determine if eye-tracking in early infancy and later self-injurious behavior is mediated by impulsivity, distress, problem solving, and emotion regulation; for which child’s gender and income-to- needs as the control variables. Data from the National Institute of Child Health and Development (NICHD) Study of Early Child Care and Youth Development (SECCYD).",Educational and School Psychology,https://scholarlycommons.pacific.edu/cgi/viewcontent.cgi?article=4677&context=uop_etds,2019,1.2036798,17.655966,EFFECTS OF EYE TRACKING DURING INFANCY ON SOCIAL AMBIGUITY AND EMOTIONAL DISTRESS,"Hernandez, G."
173,0.0,0.0,0.0,0.0,0.0,0.0,0.7198552489280701,0.0,0.27506738901138306,0.0,6,protein; cell; expression; peptide; drug; cancer; bind; dna; target; structure,Topic: 6,Characterization of the roles of PPP1R15A (GADD34) and PPP1R15B (CReP) in ER stress-induced apoptosis in vivo,Danielle Hicks,"Molecular biology, Cellular biology, Biochemistry","Failure to balance synthesis, folding and degradation of secreted proteins results in the accumulation of unfolded proteins in the endoplasmic reticulum, termed ER stress. Cells respond to ER stress by activating a signaling pathway known as the unfolded protein response (UPR). The UPR induces phosphorylation of eIF2α to attenuate global protein translation, allowing the ER to clear misfolded proteins. Opposing this function, eIF2α phosphatases contain a catalytic subunit, Protein Phosphatase 1, and either of two homologous scaffolding subunits, GADD34 and CReP. Inhibition of eIF2α phosphatases has been shown to prolong UPR signaling and promote survival in many cells types and has reduced the progression of neurodegenerative diseases in several mouse models. Despite the clinical significance of GADD34 and CReP, their precise roles in UPR signaling and ER stress-induced apoptosis are largely unknown. Zebrafish are an ideal model for studying eIF2ɑ phosphatases in the UPR due to the efficiency of reverse genetics and the susceptibility of the caudal fin epidermal cells to ER stress-induced apoptosis. In acute ER stress, these cells undergo apoptosis mediated by p63-puma, but under chronic stress, apoptosis is mediated by CHOP, a downstream UPR target. We sought to determine the role of eIF2α phosphatases in both apoptotic programs by inducing eIF2α phosphatase loss- or gain-of-function and measuring the effect on apoptosis in response to ER stress. Inhibition of both eIF2ɑ phosphatases protected cells against both apoptotic responses, primarily through GADD34 inhibition. We speculate that survival is promoted through enhanced eIF2ɑ phosphorylation, stalling the UPR in an early state and preventing accumulation of the late-stage target, CHOP. GADD34 overexpression protected cells against acute apoptosis, which we hypothesize is through a transient promotion of autophagy. Our results indicate that altering the influence of eIF2α phosphatases in the UPR may be a promising therapeutic for diseases exacerbated by ER stress.",Biological Sciences,https://scholarlycommons.pacific.edu/cgi/viewcontent.cgi?article=4616&context=uop_etds,2019,-16.041126,-13.160563,Characterization of the roles of PPP1R15A (GADD34) and PPP1R15B (CReP) in ER stress-induced apoptosis in vivo,"Hicks, D."
174,0.11984256654977798,0.0,0.0,0.6879185438156128,0.0,0.0,0.0,0.1841452419757843,0.0,0.0,3,social; child; communication; self; relationship; behavior; medium; influence; family; development,Topic: 3,THE INFLUENCES OF EARLY MOTHER-CHILD ATTACHMENT ND TEACHER-CHILD RELATIONSHIPS ON CHILDREN’S EMOTION REGULATION IN THIRD GRADE,Haijuan Huang,"Education, Attachment Theory, children’s emotion regulation, mother-child attachment, teacher-child relationships","Attachment theory states that emotion regulation is one of the central features of attachment system.  The current study adopted an attachment perspective to investigate how mother-child attachment at 36 months and teacher-child relationships at 54 months influence children’s emotion regulation in 3rd grade, and whether teacher-child relationships moderate the associations between mother-child attachment and children’s emotion regulation.  Longitudinal data from the first three phases of the National Institute of Child Health and Human development Early Child Care Research Network of Study of Early Child Care and Youth Development (NICHD SECCYD) were used in the study.",Education,https://scholarlycommons.pacific.edu/cgi/viewcontent.cgi?article=4648&context=uop_etds,2019,3.165387,16.32829,THE INFLUENCES OF EARLY MOTHER-CHILD ATTACHMENT ND TEACHER-CHILD RELATIONSHIPS ON CHILDREN’S EMOTION REGULATION IN THIRD GRADE,"Huang, H."
175,0.0,0.0,0.055393170565366745,0.0,0.0,0.0,0.9339427351951599,0.0,0.0,0.0,6,protein; cell; expression; peptide; drug; cancer; bind; dna; target; structure,Topic: 6,Intrapulmonary Inoculation of Multicellular Tumor Spheroids to Construct an Orthotopic Lung Cancer Xenograft Model that Mimics Four Clinical Stages of Non-small Cell Lung Cancer,Yingbo Huang,"Animal model, Cancer progression, Multicellular spheroid, Non-small cell lung cancer, Orthotopic, Xenograft, Pharmaceutical sciences, Pharmacology, Pathology","Lung cancer leads in mortality among all types of cancer in the US and Non-small cell lung cancer (NSCLC) is the major type of lung cancer. Immuno-compromised mice bearing xenografts of human lung cancer cells represent the most common animal models for studying lung cancer biology and for evaluating potential anticancer agents. However, orthotopic lung cancer models based on intrapulmonary injection of suspended cancer cells feature premature leakage of the cancer cells to both sides of the lung within five days, which generates a quick artifact of metastasis and thus belies the development and progression of lung cancer as seen in the clinic.",Pharmaceutical and Chemical Sciences,https://scholarlycommons.pacific.edu/cgi/viewcontent.cgi?article=4581&context=uop_etds,2019,-22.854078,-11.8940115,Intrapulmonary Inoculation of Multicellular Tumor Spheroids to Construct an Orthotopic Lung Cancer Xenograft Model that Mimics Four Clinical Stages of Non-small Cell Lung Cancer,"Huang, Y."
176,0.0,0.0,0.0,0.0,0.3840119540691376,0.0,0.0,0.0,0.6110934615135193,0.0,8,physical; level; activity; specie; female; increase; male; stress; suggest; current,Topic: 8,City limits: Heat tolerance is influenced by body size and hydration state in an urban ant community,Dustin Jerald Johnson,"biology, ecology, Critical temperature, knock-down, thermal maximum, urban heat island, water availability","Cities are rapidly expanding, and global warming is intensified in urban environments due to the urban heat island effect. Therefore, urban animals may be particularly susceptible to warming associated with ongoing climate change. Thus, I used a comparative and manipulative approach to test three related hypotheses about the determinants of heat tolerance or critical thermal maximum (CTmax) in urban ants—specifically, that (1) body size, (2) hydration status, and (3) preferred micro-environments influence CTmax. I further tested a fourth hypothesis that native species are particularly physiologically vulnerable in urban environments. I manipulated water access and determined CTmax for 11 species common to cities in California's Central Valley that exhibit nearly 300-fold variation in body mass. Inter- (but not intra-) specific variation in body size influenced CTmax where larger species had higher CTmax. The sensitivity of ants’ CTmax to water availability exhibited species-specific thresholds where short-term water limitation (8 h) reduced CTmax in some species while longer-term water limitation (32 h) was required to reduce CTmax in other species. However, CTmax was not influenced by the preferred foraging temperatures of ants. Further, I did not find support for my fourth hypothesis because native species did not exhibit reduced thermal safety margins, or exhibit CTmax values that were more sensitive to water limitation relative to non-native species. In sum, understanding the links between heat tolerance and water availability will become critically important in an increasingly warm, dry, and urbanized world that may be selecting for smaller (not larger) body size.",Biological Sciences,https://scholarlycommons.pacific.edu/cgi/viewcontent.cgi?article=4574&context=uop_etds,2019,-4.94785,-11.646378,City limits Heat tolerance is influenced by body size and hydration state in an urban ant community,"Johnson, D."
177,0.0,0.0,0.0,0.0,0.772290050983429,0.0,0.046083468943834305,0.0,0.1720653474330902,0.0,4,model; energy; water; rate; drug; datum; base; material; find; increase,Topic: 4,Transcriptome analysis for novel peptide in breeding gland of Hymenochirus boettgeri,Minjin Ko,Biology,"The primary goal of the project was to find nucleotide sequences potentially encoding a pheromone from the breeding gland of Hymenochirus boettgeri. The reasons in searching for the sequence of a pheromone were to better understand the organism and to use the information for application in reproduction of other species. Due to climate change and rampant deforestation, such as in Africa’s Congo Basin, many amphibian species are being threatened. With these increasing threats, a viable option for the future may be breeding in captivity for the amphibian species. Pheromone characterization from the breeding gland of Hymenochirus boettgeri may help with better understanding of reproduction in other species. Overall, five candidate signaling peptides that have the potential to be a pheromone from the breeding gland were found with transcriptome assembly and annotation of the breeding gland. The project focused on obtaining transcriptome data for the breeding gland by 1) RNA sequencing 2) de novo transcriptome assembly and 3) transcriptome annotation. The transcriptome of the breeding gland is now available for future proteomic studies.",Biological Sciences,https://scholarlycommons.pacific.edu/cgi/viewcontent.cgi?article=4617&context=uop_etds,2019,-9.494055,-1.1709436,Transcriptome analysis for novel peptide in breeding gland of Hymenochirus boettgeri,"Ko, M."
178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.994813084602356,0.0,8,physical; level; activity; specie; female; increase; male; stress; suggest; current,Topic: 8,Effects of extended intervention conditions on levels of physical activity exhibited by young children,Ingunn Kristjansdottir Oveny,"Children, Fixed-interval limited-hold schedule, Functional analysis, Function-based treatment, Physical activity","Physical activity is an important health-related behavior, and The Centers for Disease Control and Prevention (CDC) recommends that children engage in at least 60 minutes of moderate-to-vigorous-physical activity (MVPA) daily (CDC, 2015). However, worldwide, many children do not reach those requirements and health problems associated with physical inactivity are becoming more prevalent (CDC, 2015; World Health Organization [WHO], 2016). Recently, a few studies have conducted an intervention analysis to evaluate implications for function-based interventions to increase physical activity (Larson, Normand, Morley, & Miller, 2014; Zerger, Normand, Boga, & Patel, 2016). However, intervention analyses, indicate an overall decrease in levels of MVPA. This limitation could hinder further improvements of function-based interventions to increase physical activity, and is thus important to investigate. The current study partially replicated Zerger et al. (2016), and investigated the effects of alternating FA test conditions and repeated presentation of single condition exposure on maintenance of levels of MVPA in children. Additionally, the current study also evaluated the effectiveness of a more intermittent contingent schedules of reinforcement (i.e., fixed-interval limited-hold schedule) during intervention conditions. Results suggest it might be beneficial for caretakers and parents to deliver reinforcement in the form of social reinforcement to increase MVPA in preschool children. Additionally, the data suggest to promote MVPA, a more intermittent schedule of contingent social reinforcement does not reliably promote stable levels of MVPA.",Educational and School Psychology,https://scholarlycommons.pacific.edu/cgi/viewcontent.cgi?article=4618&context=uop_etds,2019,-3.2698028,-19.084543,Effects of extended intervention conditions on levels of physical activity exhibited by young children,"Oveny, I."
179,0.0,0.0,0.0,0.0,0.664485514163971,0.33049821853637695,0.0,0.0,0.0,0.0,4,model; energy; water; rate; drug; datum; base; material; find; increase,Topic: 4,The Effect of Energy Drinks on Cardiovascular Variables: A Randomized Controlled Trial,Cynthia Lee,Pharmaceutical sciences,"Many studies have investigated the effects of energy drinks on cardiovascular parameters. These studies were typically conducted with high volume (32 ounces) energy drinks and have demonstrated association with QT prolongation and blood pressure elevation after consumption. Currently, there is inconclusive evidence with lower volume energy drinks. This study intends to  evaluate the effects of the largest commercially available energy drink can (24 ounces) in the United States on cardiovascular parameters compared with placebo arm. A randomized, double-blinded, placebo-controlled, crossover trial was conducted over 2 separate days with a minimum of 6-day wash out period. Healthy volunteers between the age of 18 and 40 randomly consumed either a 24 oz energy drink or 24 oz placebo control drink on different days. Subjects were required to fast overnight and refrain from products containing caffeine or alcohol 48 hours prior to each study day. ECG, peripheral and central BP, heart rate, and augmentation index were measured at baseline, 1, 2, 3, and 4 hours post-consumption. Primary endpoints were average maximum change of corrected QT (QTc) interval and peripheral systolic blood pressure (pSBP) from baseline. The study enrolled 20 participants with a mean age of 23±5 years. The maximum baseline-adjusted difference of QTc interval was significantly higher in the energy drink arm than the placebo arm (13.68 ± 12.71 vs 4.20 ± 8.80 ms, respectively, p = 0.007). The maximum baseline-adjusted difference of pSBP was significantly higher in the energy drink arm compared to placebo (11.10 ± 5.24 vs 6.08 ± 7.07 mmHg, respectively; p= 0.006). Maximum baseline-adjusted difference of central diastolic BP and systolic and diastolic BP were also statistically significantly higher in the energy drink arm. This study demonstrated that a single, 24-ounce can of an energy drink can significantly prolong the QTc interval and raise pSBP.",Pharmaceutical and Chemical Sciences,https://scholarlycommons.pacific.edu/cgi/viewcontent.cgi?article=4634&context=uop_etds,2019,-6.017498,-1.9488673,The Effect of Energy Drinks on Cardiovascular Variables A Randomized Controlled Trial,"Lee, C."
180,0.0,0.0,0.0,0.0,0.41558071970939636,0.0,0.3932951092720032,0.124440036714077,0.05737145617604256,0.0,4,model; energy; water; rate; drug; datum; base; material; find; increase,Topic: 4,"Expression, purification, and characterization of recombinant basic fibroblast growth factor in pichia pastoris",Henry Hieu Minh Le,"Bioengineering, Basic Fibroblast Growth Factor, bFGF, NIH/3T3, Pichia Pastoris, P. pastoris","Wounds in the mouth, occurring after oral surgery, take time to heal. No ointment can be added to help with the healing process because mouth saliva will constantly wash it away. In order to combat this problem, we propose engineering a normal flora microbe to grow at the site of injury and secrete a recombinant growth factor to promote healing of the damaged tissue. Our goal is to have the yeast Pichia pastoris produce human basic fibroblast growth factor (bFGF), which aids in cellular proliferation. P. pastoris is a good choice for this application because not only is it considered generally recognized as safe (GRAS) by the FDA, but it is a eukaryote that is able to perform posttranslational modifications and secrete large amounts of recombinant protein.",Biological Sciences,https://scholarlycommons.pacific.edu/cgi/viewcontent.cgi?article=4619&context=uop_etds,2019,-13.520374,-5.4284596,"Expression, purification, and characterization of recombinant basic fibroblast growth factor in pichia pastoris","Le, H."
181,0.0,0.0,0.0,0.0,0.12365022301673889,0.3114868104457855,0.0,0.0,0.5573946833610535,0.0,8,physical; level; activity; specie; female; increase; male; stress; suggest; current,Topic: 8,THE EFFECTS OF LISTENING TO MOTIVATIONAL MUSIC ON PERFORMANCE OF KNEE EXTENSION AND FLEXION IN HEALTHY ADULTS,Alexander Lesser,"Music therapy, isokinetic muscle performance, Music and Athletic, Music and Sports","The purpose of this study was to determine whether listening to motivational music prior to performing leg extensions and flexions effected peak torque performance.  Participants included 23 adults between the ages 18 and 48 years.  Participants engaged in three sets of leg extensions and flexions utilizing a Cybex Humac NORM system following a warm-up period consisting of listening to either researcher-selected music, self-selected music, and in silence.  Two one-way ANOVAs comparing participants’ data showed significant results in leg flexions performed following warm-up while listening to self-selected music.  Significant results were not achieved for leg extensions yet a similar trend was seen providing evidence that listening to self-selected music before performing activities increased level of performance.",Music Education,https://scholarlycommons.pacific.edu/cgi/viewcontent.cgi?article=4649&context=uop_etds,2019,1.6295851,-11.889545,THE EFFECTS OF LISTENING TO MOTIVATIONAL MUSIC ON PERFORMANCE OF KNEE EXTENSION AND FLEXION IN HEALTHY ADULTS,"Lesser, A."
182,0.0,0.0,0.0,0.0,0.3807336688041687,0.0,0.0,0.0,0.61430424451828,0.0,8,physical; level; activity; specie; female; increase; male; stress; suggest; current,Topic: 8,Evaluating Methods of Obtaining Male Pheromone from Hymenochirus Sp. Using Analytical Chemistry,Vincent Wing-Kun Leung,"Biochemistry, Analytical chemistry, Molecular biology, frog, HPLC, Hymenochirus, mass spectrometry, pheromone","Male Hymenochirus sp. frogs are known to release pheromone that attracts females of the same species.  Four methods for collecting secretions containing pheromone in Hymenochirus sp. were tested: norepinephrine injection, gonadotropin-releasing hormone injection, homogenization of gland tissue, and electrostimulation of the skin over the breeding gland area.  The samples collected were analyzed using high-performance liquid chromatography (HPLC) and mass spectrometry.  The HPLC chromatograph for the male norepinephrine sample contained a peak at 6.4 min that was not in the female norepinephrine sample HPLC chromatograph.  The male norepinephrine sample mass spectrum had a peak of m/z 292.0 not in the female norepinephrine sample mass spectrum.  Breeding gland homogenate mass spectra showed major peaks with m/z values of 203.9, 245.2, 484.8, and 558.9.  The male norepinephrine sample mass spectrum contained peaks with the same m/z values, but the female norepinephrine sample did not.  Serotonin and a novel truncated hymenochirin were found in male and female samples collected using norepinephrine or GnRH injection.  HPLC results showed that electrostimulation of male frogs, as performed in this study, did not cause secretion of as many chemical compounds as the other methods.  Electrical stimulation was done with a voltage of 0.75 V and stainless steel electrodes, instead of the 4.1 V and platinum electrodes used in other studies.  The current produced was likely insufficient to stimulate the breeding gland.  Behavioral testing was conducted testing female attraction to males injected with GnRH, and certain HPLC fractions of the male norepinephrine and breeding gland homogenate samples.  No attraction was found to any of the tested stimuli.  HPLC chromatograph and mass spectrum differences between the male and female norepinephrine-induced samples suggested a pheromone could be present.  However, without a behavioral trial result showing female attraction to a collected sample, the presence of a pheromone was not definitively proven.",Biological Sciences,https://scholarlycommons.pacific.edu/cgi/viewcontent.cgi?article=4582&context=uop_etds,2019,-4.9376025,-11.671767,Evaluating Methods of Obtaining Male Pheromone from Hymenochirus Sp. Using Analytical Chemistry,"Leung, V."
183,0.0,0.0,0.35564565658569336,0.0,0.0,0.0,0.629329264163971,0.0,0.0,0.0,6,protein; cell; expression; peptide; drug; cancer; bind; dna; target; structure,Topic: 6,The potency of AG10 in stabilizing transthyretin is driven by interactions mimicking the disease-suppressing T119M variant,Dengpan Liang,Pharmaceutical sciences,"Transthyretin (TTR) amyloid cardiomyopathy (ATTR-CM) is a fatal disease with no available disease-modifying therapies. While destabilizing TTR mutations increase the risk of developing ATTR-CM, the naturally occurring Thr119Met (T119M) variant stabilizes TTR and prevent disease. The two Serine 117 and Serine 117’ (S117/S117’) side chain hydroxyl groups of monomers A and B in T119M variant TTR form direct hydrogen bonds with each other. AG10 is an orally available, small molecule TTR stabilizer in Phase 3 clinical development for ATTR-CM. Structural features that infer high potency of AG10 for stabilizing TTR remains incompletely characterized.",Pharmaceutical and Chemical Sciences,https://scholarlycommons.pacific.edu/cgi/viewcontent.cgi?article=4583&context=uop_etds,2019,-21.47318,-5.818566,The potency of AG10 in stabilizing transthyretin is driven by interactions mimicking the disease-suppressing T119M variant,"Liang, D."
184,0.0,0.0,0.7867854833602905,0.0,0.0,0.20479723811149597,0.0,0.0,0.0,0.0,2,patient; treatment; change; cost; case; therapy; life; datum; increase; disease,Topic: 2,A COST CONTROL MODEL FOR INPATIENT MEDICATIONS  AMONG ADULTS WITH MENTAL AND BEHAVIORAL HEALTH DISORDERS,Huanan Li,"Budget control, Drug cost, Health economics, Inpatient, Mental disorder, Pharmaceutical sciences","Pharmaceutical expenditures are an important part of the entire hospital operating budget, and inpatient pharmaceuticals denote one of the highest costs in hospital care.  Predictions for medication budgets based on the types of patients have been largely undertaken in medical hospitals and not psychiatric facilities.  According to several previous studies, gender, age, diagnosis, comorbidity and length of stay (LOS) affect the general inpatient treatment expenditures.  However, whether or not the impact of these factors differs in psychiatric hospitals remains to be investigated.  To that end, the current study examines medication costs for  mental and behavioral health disorder as well as the primary chronic diseases commonly comorbid with mental and behavioral health disorders that suggest formulary management control might be helpful.  Multiple regression models were developed to determine the leading drivers associated with the growing inpatient hospital medication costs among patients admitted to an acute psychiatric hospital.  We also analyzed LOS using a Poisson model in order to determine whether it is a proxy for psychiatric inpatient medication costs.",Pharmaceutical and Chemical Sciences,https://scholarlycommons.pacific.edu/cgi/viewcontent.cgi?article=4650&context=uop_etds,2019,-15.369996,6.627046,A COST CONTROL MODEL FOR INPATIENT MEDICATIONS AMONG ADULTS WITH MENTAL AND BEHAVIORAL HEALTH DISORDERS,"Li, H."
